ALS03893__KT316241.1	KT316241.1_Decapod hepandensovirus 1	1513202	Decapod hepandensovirus 1	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Hepandensovirus	KT316241.1	Hepandensovirus	Hepandensovirus	KT316241.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Hepandensovirus	ALS03893	http://www.ncbi.nlm.nih.gov/nuccore/KT316241.1	https://www.ncbi.nlm.nih.gov/protein/ALS03893,ALS03890,ALK24425,YP_003799994,ADK63426
APA19411__KX603698.1	KX603698.1_Aedes albopictus densovirus 5	1914448	Aedes albopictus densovirus 5	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;unclassified Brevidensovirus	KX603698.1	Brevidensovirus	unclassified Brevidensovirus	KX603698.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;unclassified Brevidensovirus	APA19411	http://www.ncbi.nlm.nih.gov/nuccore/KX603698.1	https://www.ncbi.nlm.nih.gov/protein/APA19411
AGO32205__KF015278.1	KF015278.1_Acheta domestica densovirus	185639	Acheta domestica densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;Orthopteran ambidensovirus 1	KF015278.1	Ambidensovirus	Orthopteran ambidensovirus 1	KF015278.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;Orthopteran ambidensovirus 1	AGO32205	http://www.ncbi.nlm.nih.gov/nuccore/KF015278.1	https://www.ncbi.nlm.nih.gov/protein/AGO32205,AGO32200,AGO32195,AGO32185
AFK91980__JQ894784.1	JQ894784.1_Helicoverpa armigera densovirus	1045778	Helicoverpa armigera densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus;Lepidopteran iteradensovirus 5	JQ894784.1	Iteradensovirus	Lepidopteran iteradensovirus 5	JQ894784.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus;Lepidopteran iteradensovirus 5	AFK91980	http://www.ncbi.nlm.nih.gov/nuccore/JQ894784.1	https://www.ncbi.nlm.nih.gov/protein/AFK91980,AFK91980
NP_051020__AF192260	AF192260_Periplaneta fuliginosa densovirus	97344	Periplaneta fuliginosa densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;Blattodean ambidensovirus 1	AF192260	Ambidensovirus	Blattodean ambidensovirus 1	AF192260_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;Blattodean ambidensovirus 1	NP_051020	http://www.ncbi.nlm.nih.gov/nuccore/AF192260	https://www.ncbi.nlm.nih.gov/protein/NP_051020,AAF04297,BAA82961,NP_051020
ALS03899__KT316243.1	KT316243.1_Decapod hepandensovirus 1	1513202	Decapod hepandensovirus 1	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Hepandensovirus	KT316243.1	Hepandensovirus	Hepandensovirus	KT316243.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Hepandensovirus	ALS03899	http://www.ncbi.nlm.nih.gov/nuccore/KT316243.1	https://www.ncbi.nlm.nih.gov/protein/ALS03899,ALS03896,YP_002308470,ACJ23370
AJD76763__KM593913.1	KM593913.1_Penaeus stylirostris densovirus	1593240	Penaeus stylirostris densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;unclassified Densovirinae	KM593913.1	unclassified Densovirinae	unclassified Densovirinae	KM593913.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;unclassified Densovirinae	AJD76763	http://www.ncbi.nlm.nih.gov/nuccore/KM593913.1	https://www.ncbi.nlm.nih.gov/protein/AJD76763
	https://www.ncbi.nlm.nih.gov/protein/ALK24435	ALK24432	YP_271915	AAY84084	YP_271915
ADB12609__GQ475529.1	GQ475529.1_Penaeus stylirostris penstyldensovirus 2	1513228	Penaeus stylirostris penstyldensovirus 2	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus;Decapod penstyldensovirus 1	GQ475529.1	Penstyldensovirus	Decapod penstyldensovirus 1	GQ475529.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus;Decapod penstyldensovirus 1	ADB12609	http://www.ncbi.nlm.nih.gov/nuccore/GQ475529.1	https://www.ncbi.nlm.nih.gov/protein/ADB12609
NP_694834__AB042597	AB042597_Bombyx mori densovirus 5	125788	Bombyx mori densovirus 5	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus;Lepidopteran iteradensovirus 1;Bombyx mori densovirus	AB042597	Iteradensovirus	Bombyx mori densovirus	AB042597_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus;Lepidopteran iteradensovirus 1;Bombyx mori densovirus	NP_694834	http://www.ncbi.nlm.nih.gov/nuccore/AB042597	https://www.ncbi.nlm.nih.gov/protein/NP_694834,BAA96073
AQN78650__	_Linvill Road virus	1955785	Linvill Road virus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;unclassified Densovirinae		unclassified Densovirinae	unclassified Densovirinae	_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;unclassified Densovirinae	AQN78650	http://www.ncbi.nlm.nih.gov/nuccore/	https://www.ncbi.nlm.nih.gov/protein/AQN78650
ALS03954__KT316254.1	KT316254.1_Decapod penstyldensovirus 1	1513224	Decapod penstyldensovirus 1	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	KT316254.1	Penstyldensovirus	Penstyldensovirus	KT316254.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	ALS03954	http://www.ncbi.nlm.nih.gov/nuccore/KT316254.1	https://www.ncbi.nlm.nih.gov/protein/ALS03954,AFX58966
YP_006576512__JX020762	JX020762_Sibine fusca densovirus	1217821	Sibine fusca densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus;Lepidopteran iteradensovirus 2	JX020762	Iteradensovirus	Lepidopteran iteradensovirus 2	JX020762_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus;Lepidopteran iteradensovirus 2	YP_006576512	http://www.ncbi.nlm.nih.gov/nuccore/JX020762	https://www.ncbi.nlm.nih.gov/protein/YP_006576512,AFP33716
NP_694838__AF375296	AF375296_Casphalia extranea densovirus	180586	Casphalia extranea densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus;Lepidopteran iteradensovirus 2	AF375296	Iteradensovirus	Lepidopteran iteradensovirus 2	AF375296_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus;Lepidopteran iteradensovirus 2	NP_694838	http://www.ncbi.nlm.nih.gov/nuccore/AF375296	https://www.ncbi.nlm.nih.gov/protein/NP_694838,AAL56544,NP_694838
ACV52075__GQ411199.1	GQ411199.1_Penaeus monodon penstyldensovirus 1	1513226	Penaeus monodon penstyldensovirus 1	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus;Decapod penstyldensovirus 1	GQ411199.1	Penstyldensovirus	Decapod penstyldensovirus 1	GQ411199.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus;Decapod penstyldensovirus 1	ACV52075	http://www.ncbi.nlm.nih.gov/nuccore/GQ411199.1	https://www.ncbi.nlm.nih.gov/protein/ACV52075
Q90054__	_Junonia coenia densovirus pBRJ/1990	648250	Junonia coenia densovirus pBRJ/1990	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;Lepidopteran ambidensovirus 1;Junonia coenia densovirus		Ambidensovirus	Junonia coenia densovirus	_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;Lepidopteran ambidensovirus 1;Junonia coenia densovirus	Q90054	http://www.ncbi.nlm.nih.gov/nuccore/	https://www.ncbi.nlm.nih.gov/protein/Q90054,AGO32180,NP_694824,AAB23699
ALS03957__KT316255.1	KT316255.1_Decapod penstyldensovirus 1	1513224	Decapod penstyldensovirus 1	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	KT316255.1	Penstyldensovirus	Penstyldensovirus	KT316255.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	ALS03957	http://www.ncbi.nlm.nih.gov/nuccore/KT316255.1	https://www.ncbi.nlm.nih.gov/protein/ALS03957,AFR11649
ACS70953__FJ805445.1	FJ805445.1_Culex densovirus 0507JS11	642590	Culex densovirus 0507JS11	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;unclassified Brevidensovirus	FJ805445.1	Brevidensovirus	unclassified Brevidensovirus	FJ805445.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;unclassified Brevidensovirus	ACS70953	http://www.ncbi.nlm.nih.gov/nuccore/FJ805445.1	https://www.ncbi.nlm.nih.gov/protein/ACS70953
ABU94990__EF579764.1	EF579764.1_Culex pipiens pallens densovirus	465914	Culex pipiens pallens densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;Dipteran brevidensovirus 1;Aedes albopictus densovirus	EF579764.1	Brevidensovirus	Aedes albopictus densovirus	EF579764.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;Dipteran brevidensovirus 1;Aedes albopictus densovirus	ABU94990	http://www.ncbi.nlm.nih.gov/nuccore/EF579764.1	https://www.ncbi.nlm.nih.gov/protein/ABU94990
YP_002265406__EU233812	EU233812_Anopheles gambiae densovirus	487311	Anopheles gambiae densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;Dipteran brevidensovirus 1;Aedes albopictus densovirus	EU233812	Brevidensovirus	Aedes albopictus densovirus	EU233812_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;Dipteran brevidensovirus 1;Aedes albopictus densovirus	YP_002265406	http://www.ncbi.nlm.nih.gov/nuccore/EU233812	https://www.ncbi.nlm.nih.gov/protein/YP_002265406,ABX83663
YP_009256211__KX165268	KX165268_Diaphorina citri densovirus	1776153	Diaphorina citri densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;unclassified Densovirus	KX165268	Ambidensovirus	unclassified Densovirus	KX165268_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;unclassified Densovirus	YP_009256211	http://www.ncbi.nlm.nih.gov/nuccore/KX165268	https://www.ncbi.nlm.nih.gov/protein/YP_009256211,ANH56809,ALV85426
AFC75858__JQ320376.1	JQ320376.1_Blattella germanica densovirus-like virus	1154691	Blattella germanica densovirus-like virus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;unclassified Densovirinae	JQ320376.1	unclassified Densovirinae	unclassified Densovirinae	JQ320376.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;unclassified Densovirinae	AFC75858	http://www.ncbi.nlm.nih.gov/nuccore/JQ320376.1	https://www.ncbi.nlm.nih.gov/protein/AFC75858,AFC75858
ALS03992__KT316251.1	KT316251.1_Decapod penstyldensovirus 1	1513224	Decapod penstyldensovirus 1	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	KT316251.1	Penstyldensovirus	Penstyldensovirus	KT316251.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	ALS03992	http://www.ncbi.nlm.nih.gov/nuccore/KT316251.1	https://www.ncbi.nlm.nih.gov/protein/ALS03992,AIY51521
ALS03995__KT316252.1	KT316252.1_Decapod penstyldensovirus 1	1513224	Decapod penstyldensovirus 1	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	KT316252.1	Penstyldensovirus	Penstyldensovirus	KT316252.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	ALS03995	http://www.ncbi.nlm.nih.gov/nuccore/KT316252.1	https://www.ncbi.nlm.nih.gov/protein/ALS03995,AIY51518
ABU94996__EF579766.1	EF579766.1_Culex pipiens pallens densovirus	465914	Culex pipiens pallens densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;Dipteran brevidensovirus 1;Aedes albopictus densovirus	EF579766.1	Brevidensovirus	Aedes albopictus densovirus	EF579766.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;Dipteran brevidensovirus 1;Aedes albopictus densovirus	ABU94996	http://www.ncbi.nlm.nih.gov/nuccore/EF579766.1	https://www.ncbi.nlm.nih.gov/protein/ABU94996
ALS03998__KT316253.1	KT316253.1_Decapod penstyldensovirus 1	1513224	Decapod penstyldensovirus 1	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	KT316253.1	Penstyldensovirus	Penstyldensovirus	KT316253.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	ALS03998	http://www.ncbi.nlm.nih.gov/nuccore/KT316253.1	https://www.ncbi.nlm.nih.gov/protein/ALS03998,AIY51515
YP_006589928__JX110122	JX110122_Papilio polyxenes densovirus	1221208	Papilio polyxenes densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus;Lepidopteran iteradensovirus 4	JX110122	Iteradensovirus	Lepidopteran iteradensovirus 4	JX110122_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus;Lepidopteran iteradensovirus 4	YP_006589928	http://www.ncbi.nlm.nih.gov/nuccore/JX110122	https://www.ncbi.nlm.nih.gov/protein/YP_006589928,AFP74562,YP_006589928
YP_002887625__FJ810126	FJ810126_Culex pipiens densovirus	185638	Culex pipiens densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;Dipteran ambidensovirus 1	FJ810126	Ambidensovirus	Dipteran ambidensovirus 1	FJ810126_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;Dipteran ambidensovirus 1	YP_002887625	http://www.ncbi.nlm.nih.gov/nuccore/FJ810126	https://www.ncbi.nlm.nih.gov/protein/YP_002887625,ACQ76570,YP_002887625
ALK24441__KR492913.1	KR492913.1_Penaeus monodon hepandensovirus 2	1513206	Penaeus monodon hepandensovirus 2	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Hepandensovirus;Decapod hepandensovirus 1	KR492913.1	Hepandensovirus	Decapod hepandensovirus 1	KR492913.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Hepandensovirus;Decapod hepandensovirus 1	ALK24441	http://www.ncbi.nlm.nih.gov/nuccore/KR492913.1	https://www.ncbi.nlm.nih.gov/protein/ALK24441,ABY79076
ALK24429__KR492909.1	KR492909.1_Fenneropenaeus chinensis hepandensovirus	797418	Fenneropenaeus chinensis hepandensovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Hepandensovirus;Decapod hepandensovirus 1	KR492909.1	Hepandensovirus	Decapod hepandensovirus 1	KR492909.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Hepandensovirus;Decapod hepandensovirus 1	ALK24429	http://www.ncbi.nlm.nih.gov/nuccore/KR492909.1	https://www.ncbi.nlm.nih.gov/protein/ALK24429,AEQ64892
ALE60537__KP733857.1	KP733857.1_Decapod penstyldensovirus 1	1513224	Decapod penstyldensovirus 1	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	KP733857.1	Penstyldensovirus	Penstyldensovirus	KP733857.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	ALE60537	http://www.ncbi.nlm.nih.gov/nuccore/KP733857.1	https://www.ncbi.nlm.nih.gov/protein/ALE60537,AKS11057
ALE60551__KP733862.1	KP733862.1_Decapod penstyldensovirus 1	1513224	Decapod penstyldensovirus 1	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	KP733862.1	Penstyldensovirus	Penstyldensovirus	KP733862.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	ALE60551	http://www.ncbi.nlm.nih.gov/nuccore/KP733862.1	https://www.ncbi.nlm.nih.gov/protein/ALE60551
O71153__	_Diatraea saccharalis densovirus	72003	Diatraea saccharalis densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;unclassified Densovirus		Ambidensovirus	unclassified Densovirus	_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;unclassified Densovirus	O71153	http://www.ncbi.nlm.nih.gov/nuccore/	https://www.ncbi.nlm.nih.gov/protein/O71153,NP_046813,AAC17999
AAP78907__AY310877.1	AY310877.1_Aedes albopictus C6/36 cell densovirus	194675	Aedes albopictus C6/36 cell densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;Dipteran brevidensovirus 2;Aedes albopictus densovirus 3	AY310877.1	Brevidensovirus	Aedes albopictus densovirus 3	AY310877.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;Dipteran brevidensovirus 2;Aedes albopictus densovirus 3	AAP78907	http://www.ncbi.nlm.nih.gov/nuccore/AY310877.1	https://www.ncbi.nlm.nih.gov/protein/AAP78907
YP_007003823__JX645046	JX645046_Pseudoplusia includens densovirus	185637	Pseudoplusia includens densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;Lepidopteran ambidensovirus 1;Junonia coenia densovirus	JX645046	Ambidensovirus	Junonia coenia densovirus	JX645046_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;Lepidopteran ambidensovirus 1;Junonia coenia densovirus	YP_007003823	http://www.ncbi.nlm.nih.gov/nuccore/JX645046	https://www.ncbi.nlm.nih.gov/protein/YP_007003823,AFV91527,YP_007003823
AND61496__KU215794.1	KU215794.1_Penaeus stylirostris densovirus	1593240	Penaeus stylirostris densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;unclassified Densovirinae	KU215794.1	unclassified Densovirinae	unclassified Densovirinae	KU215794.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;unclassified Densovirinae	AND61496	http://www.ncbi.nlm.nih.gov/nuccore/KU215794.1	https://www.ncbi.nlm.nih.gov/protein/AND61496
AEV46269__JN377975.1	JN377975.1_Decapod penstyldensovirus 1	1513224	Decapod penstyldensovirus 1	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	JN377975.1	Penstyldensovirus	Penstyldensovirus	JN377975.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	AEV46269	http://www.ncbi.nlm.nih.gov/nuccore/JN377975.1	https://www.ncbi.nlm.nih.gov/protein/AEV46269
AAM28943__AY095351.2	AY095351.2_Aedes albopictus C6/36 cell densovirus	194675	Aedes albopictus C6/36 cell densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;Dipteran brevidensovirus 2;Aedes albopictus densovirus 3	AY095351.2	Brevidensovirus	Aedes albopictus densovirus 3	AY095351.2_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;Dipteran brevidensovirus 2;Aedes albopictus densovirus 3	AAM28943	http://www.ncbi.nlm.nih.gov/nuccore/AY095351.2	https://www.ncbi.nlm.nih.gov/protein/AAM28943
P27454__	_Aedes densonucleosis virus (STRAIN GKV 002 002)	10808	Aedes densonucleosis virus (STRAIN GKV 002 002)	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;Dipteran brevidensovirus 1;Aedes aegypti densovirus		Brevidensovirus	Aedes aegypti densovirus	_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Brevidensovirus;Dipteran brevidensovirus 1;Aedes aegypti densovirus	P27454	http://www.ncbi.nlm.nih.gov/nuccore/	https://www.ncbi.nlm.nih.gov/protein/P27454,P27454
AAR15382__AY362548.1	AY362548.1_Decapod penstyldensovirus 1	1513224	Decapod penstyldensovirus 1	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	AY362548.1	Penstyldensovirus	Penstyldensovirus	AY362548.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	AAR15382	http://www.ncbi.nlm.nih.gov/nuccore/AY362548.1	https://www.ncbi.nlm.nih.gov/protein/AAR15382
YP_227600__AX344110	AX344110_Acheta domestica densovirus	185639	Acheta domestica densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;Orthopteran ambidensovirus 1	AX344110	Ambidensovirus	Orthopteran ambidensovirus 1	AX344110_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Ambidensovirus;Orthopteran ambidensovirus 1	YP_227600	http://www.ncbi.nlm.nih.gov/nuccore/AX344110	https://www.ncbi.nlm.nih.gov/protein/YP_227600,ADZ58504,YP_227600
AAM28234__AY102034.1	AY102034.1_Decapod penstyldensovirus 1	1513224	Decapod penstyldensovirus 1	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	AY102034.1	Penstyldensovirus	Penstyldensovirus	AY102034.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Penstyldensovirus	AAM28234	http://www.ncbi.nlm.nih.gov/nuccore/AY102034.1	https://www.ncbi.nlm.nih.gov/protein/AAM28234
ALS03902__KT316244.1	KT316244.1_Decapod hepandensovirus 1	1513202	Decapod hepandensovirus 1	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Hepandensovirus	KT316244.1	Hepandensovirus	Hepandensovirus	KT316244.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Hepandensovirus	ALS03902	http://www.ncbi.nlm.nih.gov/nuccore/KT316244.1	https://www.ncbi.nlm.nih.gov/protein/ALS03902,ABE73135
ACI01073__FJ040397.1	FJ040397.1_Dysaphis plantaginea densovirus	551224	Dysaphis plantaginea densovirus	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;unclassified Densovirinae	FJ040397.1	unclassified Densovirinae	unclassified Densovirinae	FJ040397.1_Viruses;ssDNA viruses;Parvoviridae;Densovirinae;unclassified Densovirinae	ACI01073	http://www.ncbi.nlm.nih.gov/nuccore/FJ040397.1	https://www.ncbi.nlm.nih.gov/protein/ACI01073
